# This data can be accessed openly but users of the data are requested to acknowledge the Canadian Space Agency and the CANOPUS team in their publications.
# The following CANOPUS reference paper should also be cited: 
# Rostoker G. et al. (1993) CANOPUS - a ground-based instrument array for remote sensing the high latitude ionosphere during the ISTP/GGS program
# Site Lat Long yyyymmdd CoordSys Units no of records
 CONT 65.754 248.750 20050122 GEODETIC nT 17280
 
# Date(dd/mm/yyyy),time(hh:mi:ss),X,Y,Z,F=. if the data is valid anything else the data is suspect.
2005/01/22,00:38:11,7965.000,3605.900,59444.023,.
2005/01/22,00:38:16,7964.675,3604.225,59442.625,.
2005/01/22,00:38:21,7961.675,3603.875,59441.926,.
2005/01/22,00:38:26,7958.425,3604.825,59442.148,.
2005/01/22,00:38:31,7956.225,3605.875,59442.023,.
2005/01/22,00:38:36,7953.275,3605.675,59441.000,.
2005/01/22,00:38:41,7948.025,3603.050,59441.125,.
2005/01/22,00:38:46,7943.550,3599.050,59442.926,.
2005/01/22,00:38:51,7943.300,3594.725,59445.852,.
2005/01/22,00:38:56,7945.775,3591.000,59447.602,.
2005/01/22,00:39:01,7942.300,3588.650,59448.352,.
2005/01/22,00:39:06,7936.125,3587.775,59450.773,.
2005/01/22,00:39:11,7931.200,3584.450,59454.023,.
2005/01/22,00:39:16,7925.950,3578.825,59458.148,.
2005/01/22,00:39:21,7924.850,3574.225,59462.426,.
2005/01/22,00:39:26,7927.350,3570.725,59464.301,.
2005/01/22,00:39:31,7927.200,3568.625,59464.176,.
2005/01/22,00:39:36,7920.575,3568.000,59464.375,.
2005/01/22,00:39:41,7912.875,3568.750,59466.199,.
2005/01/22,00:39:46,7906.275,3569.850,59469.051,.
2005/01/22,00:39:51,7902.975,3571.700,59472.352,.
2005/01/22,00:39:56,7903.325,3575.500,59474.551,.
2005/01/22,00:40:01,7905.025,3579.825,59475.676,.
2005/01/22,00:40:06,7905.925,3582.750,59476.125,.
2005/01/22,00:40:11,7906.225,3585.850,59476.699,.
2005/01/22,00:40:16,7907.500,3589.975,59476.824,.
2005/01/22,00:40:21,7908.000,3593.875,59476.227,.
2005/01/22,00:40:26,7908.575,3597.125,59476.699,.
2005/01/22,00:40:31,7911.200,3599.950,59478.375,.
2005/01/22,00:40:36,7915.375,3601.500,59479.676,.
2005/01/22,00:40:41,7918.450,3601.525,59479.551,.
2005/01/22,00:40:46,7921.325,3599.425,59479.398,.
2005/01/22,00:40:51,7926.150,3595.675,59480.426,.
2005/01/22,00:40:56,7932.375,3591.875,59480.852,.
2005/01/22,00:41:01,7938.250,3586.450,59479.449,.
2005/01/22,00:41:06,7941.400,3581.525,59476.926,.
2005/01/22,00:41:11,7943.600,3577.375,59474.301,.
2005/01/22,00:41:16,7944.425,3574.750,59470.898,.
2005/01/22,00:41:21,7939.950,3572.225,59466.625,.
2005/01/22,00:41:26,7932.150,3569.850,59464.500,.
2005/01/22,00:41:31,7925.350,3568.925,59464.727,.
2005/01/22,00:41:36,7922.075,3568.850,59465.250,.
2005/01/22,00:41:41,7919.700,3568.675,59465.273,.
2005/01/22,00:41:46,7917.600,3568.875,59465.824,.
2005/01/22,00:41:51,7919.775,3570.075,59467.500,.
2005/01/22,00:41:56,7926.250,3573.650,59468.301,.
2005/01/22,00:42:01,7933.950,3577.325,59466.801,.
2005/01/22,00:42:06,7939.750,3579.075,59463.750,.
2005/01/22,00:42:11,7941.400,3581.175,59459.426,.
2005/01/22,00:42:16,7935.375,3583.850,59454.023,.
2005/01/22,00:42:21,7924.450,3585.225,59451.625,.
2005/01/22,00:42:26,7917.675,3587.850,59453.602,.
2005/01/22,00:42:31,7918.350,3591.325,59456.426,.
2005/01/22,00:42:36,7923.200,3594.425,59458.648,.
2005/01/22,00:42:41,7929.550,3596.975,59460.000,.
2005/01/22,00:42:46,7935.725,3597.775,59460.500,.
2005/01/22,00:42:51,7940.950,3597.725,59461.023,.
2005/01/22,00:42:56,7944.325,3596.750,59461.324,.
2005/01/22,00:43:01,7945.500,3595.125,59461.801,.
2005/01/22,00:43:06,7944.475,3594.850,59462.898,.
2005/01/22,00:43:11,7942.125,3595.150,59464.574,.
2005/01/22,00:43:16,7940.875,3596.100,59466.949,.
2005/01/22,00:43:21,7942.550,3597.425,59469.023,.
2005/01/22,00:43:26,7944.900,3598.325,59470.023,.
2005/01/22,00:43:31,7945.975,3598.825,59470.676,.
2005/01/22,00:43:36,7945.900,3599.525,59471.199,.
2005/01/22,00:43:41,7945.775,3599.775,59471.500,.
2005/01/22,00:43:46,7946.575,3599.825,59472.199,.
2005/01/22,00:43:51,7948.825,3600.400,59473.199,.
2005/01/22,00:43:56,7951.125,3602.075,59473.648,.
2005/01/22,00:44:01,7953.450,3603.550,59473.750,.
2005/01/22,00:44:06,7955.100,3604.325,59473.352,.
2005/01/22,00:44:11,7953.600,3604.800,59472.773,.
2005/01/22,00:44:16,7951.950,3606.675,59473.227,.
2005/01/22,00:44:21,7949.125,3609.325,59473.477,.
2005/01/22,00:44:26,7945.025,3612.500,59474.000,.
2005/01/22,00:44:31,7942.725,3616.875,59475.324,.
2005/01/22,00:44:36,7942.775,3621.375,59476.977,.
2005/01/22,00:44:41,7944.875,3624.700,59478.449,.
2005/01/22,00:44:46,7947.500,3625.500,59479.824,.
2005/01/22,00:44:51,7949.775,3624.625,59481.051,.
2005/01/22,00:44:56,7950.325,3621.950,59481.801,.
2005/01/22,00:45:01,7948.475,3617.800,59482.625,.
2005/01/22,00:45:06,7946.950,3612.525,59484.301,.
2005/01/22,00:45:11,7945.875,3607.050,59486.023,.
2005/01/22,00:45:16,7945.650,3601.950,59487.176,.
2005/01/22,00:45:21,7945.250,3596.275,59488.125,.
2005/01/22,00:45:26,7943.425,3590.550,59489.051,.
2005/01/22,00:45:31,7941.050,3585.500,59490.352,.
2005/01/22,00:45:36,7938.125,3581.125,59491.426,.
2005/01/22,00:45:41,7936.250,3576.625,59492.602,.
2005/01/22,00:45:46,7935.325,3571.850,59493.750,.
2005/01/22,00:45:51,7934.400,3566.975,59494.551,.
2005/01/22,00:45:56,7933.350,3562.425,59494.676,.
2005/01/22,00:46:01,7931.900,3558.125,59494.352,.
2005/01/22,00:46:06,7930.250,3554.275,59493.801,.
2005/01/22,00:46:11,7927.600,3551.875,59492.102,.
2005/01/22,00:46:16,7922.450,3550.775,59489.199,.
2005/01/22,00:46:21,7915.400,3550.775,59486.852,.
2005/01/22,00:46:26,7910.650,3551.700,59486.250,.
2005/01/22,00:46:31,7910.250,3553.775,59486.074,.
2005/01/22,00:46:36,7912.400,3556.150,59485.176,.
2005/01/22,00:46:41,7913.425,3557.625,59483.449,.
2005/01/22,00:46:46,7912.975,3559.150,59482.273,.
2005/01/22,00:46:51,7913.650,3561.025,59481.227,.
2005/01/22,00:46:56,7915.425,3562.700,59479.625,.
2005/01/22,00:47:01,7915.975,3564.950,59477.875,.
2005/01/22,00:47:06,7915.975,3568.000,59476.148,.
2005/01/22,00:47:11,7917.200,3570.650,59474.148,.
2005/01/22,00:47:16,7917.850,3573.450,59471.676,.
2005/01/22,00:47:21,7917.225,3576.600,59469.023,.
2005/01/22,00:47:26,7916.125,3579.675,59467.125,.
2005/01/22,00:47:31,7917.600,3583.800,59465.750,.
2005/01/22,00:47:36,7921.650,3587.450,59464.352,.
2005/01/22,00:47:41,7925.400,3590.175,59462.750,.
2005/01/22,00:47:46,7927.300,3592.200,59460.574,.
2005/01/22,00:47:51,7927.625,3594.450,59458.477,.
2005/01/22,00:47:56,7928.550,3597.500,59456.852,.
2005/01/22,00:48:01,7930.800,3601.550,59455.574,.
2005/01/22,00:48:06,7934.300,3607.175,59454.352,.
2005/01/22,00:48:11,7938.750,3613.100,59452.727,.
2005/01/22,00:48:16,7943.575,3619.225,59450.625,.
2005/01/22,00:48:21,7947.925,3624.475,59448.000,.
2005/01/22,00:48:26,7951.150,3626.975,59445.375,.
2005/01/22,00:48:31,7953.050,3628.300,59443.000,.
2005/01/22,00:48:36,7954.775,3630.500,59441.352,.
2005/01/22,00:48:41,7956.975,3633.250,59440.250,.
2005/01/22,00:48:46,7960.100,3635.350,59439.273,.
2005/01/22,00:48:51,7963.075,3636.700,59438.199,.
2005/01/22,00:48:56,7964.725,3637.875,59436.500,.
2005/01/22,00:49:01,7965.725,3638.200,59434.477,.
2005/01/22,00:49:06,7965.250,3638.975,59432.500,.
2005/01/22,00:49:11,7962.925,3640.175,59430.750,.
2005/01/22,00:49:16,7960.100,3640.950,59429.500,.
2005/01/22,00:49:21,7958.900,3641.325,59429.426,.
2005/01/22,00:49:26,7959.750,3641.650,59431.125,.
2005/01/22,00:49:31,7962.475,3643.250,59433.023,.
2005/01/22,00:49:36,7966.825,3644.800,59432.949,.
2005/01/22,00:49:41,7969.700,3644.175,59431.477,.
2005/01/22,00:49:46,7970.225,3642.900,59430.523,.
2005/01/22,00:49:51,7969.925,3642.200,59430.977,.
2005/01/22,00:49:56,7969.975,3641.700,59432.699,.
2005/01/22,00:50:01,7971.600,3640.525,59435.324,.
2005/01/22,00:50:06,7974.050,3639.425,59437.875,.
2005/01/22,00:50:11,7976.825,3638.525,59439.574,.
2005/01/22,00:50:16,7980.475,3638.175,59441.148,.
2005/01/22,00:50:21,7984.900,3637.250,59442.375,.
2005/01/22,00:50:26,7989.600,3634.575,59443.051,.
2005/01/22,00:50:31,7995.225,3630.900,59443.625,.
2005/01/22,00:50:36,8000.300,3626.800,59443.301,.
2005/01/22,00:50:41,8002.500,3623.225,59441.676,.
2005/01/22,00:50:46,7998.950,3619.125,59439.102,.
2005/01/22,00:50:51,7991.125,3614.625,59438.023,.
2005/01/22,00:50:56,7981.100,3611.100,59438.727,.
2005/01/22,00:51:01,7973.025,3607.975,59440.523,.
2005/01/22,00:51:06,7967.975,3604.675,59442.648,.
2005/01/22,00:51:11,7966.200,3600.975,59444.773,.
2005/01/22,00:51:16,7965.700,3597.075,59446.199,.
2005/01/22,00:51:21,7964.850,3593.850,59447.801,.
2005/01/22,00:51:26,7963.750,3592.925,59449.625,.
2005/01/22,00:51:31,7961.350,3594.775,59450.449,.
2005/01/22,00:51:36,7957.925,3597.100,59450.324,.
2005/01/22,00:51:41,7954.200,3598.650,59450.051,.
2005/01/22,00:51:46,7950.675,3600.550,59449.375,.
2005/01/22,00:51:51,7947.750,3603.050,59448.574,.
2005/01/22,00:51:56,7944.625,3605.800,59447.926,.
2005/01/22,00:52:01,7942.700,3607.825,59448.102,.
2005/01/22,00:52:06,7941.100,3609.400,59448.773,.
2005/01/22,00:52:11,7938.825,3609.875,59448.852,.
2005/01/22,00:52:16,7936.675,3610.000,59450.023,.
2005/01/22,00:52:21,7935.650,3611.175,59451.523,.
2005/01/22,00:52:26,7934.200,3613.375,59452.000,.
2005/01/22,00:52:31,7932.575,3616.275,59452.301,.
2005/01/22,00:52:36,7931.525,3620.125,59452.977,.
2005/01/22,00:52:41,7931.600,3624.500,59453.648,.
2005/01/22,00:52:46,7932.400,3628.275,59453.949,.
2005/01/22,00:52:51,7932.350,3631.500,59454.500,.
2005/01/22,00:52:56,7932.325,3635.200,59455.426,.
2005/01/22,00:53:01,7932.250,3638.125,59456.250,.
2005/01/22,00:53:06,7933.325,3639.875,59457.250,.
2005/01/22,00:53:11,7935.600,3641.600,59457.852,.
2005/01/22,00:53:16,7937.250,3642.900,59457.699,.
2005/01/22,00:53:21,7939.500,3643.125,59457.676,.
2005/01/22,00:53:26,7942.325,3642.600,59458.449,.
2005/01/22,00:53:31,7943.925,3644.225,59458.926,.
2005/01/22,00:53:36,7946.475,3645.775,59458.676,.
2005/01/22,00:53:41,7949.550,3646.450,59457.551,.
2005/01/22,00:53:46,7952.500,3645.850,59456.227,.
2005/01/22,00:53:51,7953.975,3643.375,59455.051,.
2005/01/22,00:53:56,7953.825,3640.125,59454.148,.
2005/01/22,00:54:01,7953.675,3635.600,59453.773,.
2005/01/22,00:54:06,7953.850,3629.775,59454.227,.
2005/01/22,00:54:11,7955.150,3623.600,59455.574,.
2005/01/22,00:54:16,7956.900,3617.750,59457.148,.
2005/01/22,00:54:21,7957.875,3611.575,59457.773,.
2005/01/22,00:54:26,7957.700,3605.375,59457.875,.
2005/01/22,00:54:31,7957.500,3601.100,59458.125,.
2005/01/22,00:54:36,7958.400,3598.375,59458.352,.
2005/01/22,00:54:41,7959.175,3596.875,59458.301,.
2005/01/22,00:54:46,7958.925,3593.950,59458.023,.
2005/01/22,00:54:51,7959.100,3589.650,59458.352,.
2005/01/22,00:54:56,7959.025,3585.675,59459.574,.
2005/01/22,00:55:01,7958.050,3582.700,59461.074,.
2005/01/22,00:55:06,7958.375,3579.200,59462.676,.
2005/01/22,00:55:11,7959.500,3574.350,59464.301,.
2005/01/22,00:55:16,7959.850,3569.275,59465.148,.
2005/01/22,00:55:21,7958.825,3565.450,59464.773,.
2005/01/22,00:55:26,7956.550,3562.350,59463.824,.
2005/01/22,00:55:31,7954.650,3560.325,59463.250,.
2005/01/22,00:55:36,7953.725,3559.250,59463.199,.
2005/01/22,00:55:41,7953.200,3558.500,59463.449,.
2005/01/22,00:55:46,7953.800,3558.675,59463.699,.
2005/01/22,00:55:51,7954.550,3560.700,59463.301,.
2005/01/22,00:55:56,7955.550,3566.000,59462.148,.
2005/01/22,00:56:01,7957.050,3573.025,59461.023,.
2005/01/22,00:56:06,7959.900,3579.875,59460.602,.
2005/01/22,00:56:11,7964.650,3584.600,59460.926,.
2005/01/22,00:56:16,7969.950,3585.700,59461.477,.
2005/01/22,00:56:21,7973.850,3583.275,59461.375,.
2005/01/22,00:56:26,7974.650,3579.575,59460.023,.
2005/01/22,00:56:31,7971.650,3575.275,59458.301,.
2005/01/22,00:56:36,7966.075,3570.750,59457.523,.
2005/01/22,00:56:41,7960.225,3569.025,59458.051,.
2005/01/22,00:56:46,7957.675,3569.225,59459.648,.
2005/01/22,00:56:51,7957.325,3568.850,59461.023,.
2005/01/22,00:56:56,7955.950,3569.700,59461.500,.
2005/01/22,00:57:01,7957.500,3571.450,59461.324,.
2005/01/22,00:57:06,7958.650,3570.025,59459.551,.
2005/01/22,00:57:11,7954.175,3567.850,59456.926,.
2005/01/22,00:57:16,7947.750,3568.925,59455.227,.
2005/01/22,00:57:21,7942.000,3572.050,59454.477,.
2005/01/22,00:57:26,7937.150,3574.900,59452.898,.
2005/01/22,00:57:31,7932.800,3577.775,59451.250,.
2005/01/22,00:57:36,7931.700,3580.550,59450.977,.
2005/01/22,00:57:41,7936.050,3580.100,59451.477,.
2005/01/22,00:57:46,7941.150,3575.250,59451.477,.
2005/01/22,00:57:51,7946.225,3570.025,59451.523,.
2005/01/22,00:57:56,7951.275,3565.675,59451.227,.
2005/01/22,00:58:01,7957.050,3560.775,59450.699,.
2005/01/22,00:58:06,7960.175,3552.100,59450.449,.
2005/01/22,00:58:11,7960.350,3544.325,59450.926,.
2005/01/22,00:58:16,7960.875,3538.325,59452.074,.
2005/01/22,00:58:21,7960.800,3533.100,59454.227,.
2005/01/22,00:58:26,7961.275,3530.325,59456.852,.
2005/01/22,00:58:31,7961.875,3528.400,59458.898,.
2005/01/22,00:58:36,7962.725,3527.725,59459.750,.
2005/01/22,00:58:41,7963.300,3527.850,59460.324,.
2005/01/22,00:58:46,7963.525,3529.950,59461.301,.
2005/01/22,00:58:51,7965.400,3533.525,59461.977,.
2005/01/22,00:58:56,7966.725,3539.125,59461.926,.
2005/01/22,00:59:01,7967.800,3545.525,59462.074,.
2005/01/22,00:59:06,7969.350,3553.875,59462.500,.
2005/01/22,00:59:11,7970.800,3564.925,59462.500,.
2005/01/22,00:59:16,7972.700,3576.850,59462.375,.
2005/01/22,00:59:21,7974.175,3587.150,59461.801,.
2005/01/22,00:59:26,7974.525,3594.025,59461.148,.
2005/01/22,00:59:31,7974.100,3599.050,59460.676,.
2005/01/22,00:59:36,7971.600,3605.000,59460.426,.
2005/01/22,00:59:41,7968.625,3608.825,59460.926,.
2005/01/22,00:59:46,7966.250,3610.025,59461.773,.
2005/01/22,00:59:51,7962.975,3610.150,59462.824,.
2005/01/22,00:59:56,7959.725,3609.200,59464.500,.
2005/01/22,01:00:01,7957.825,3605.700,59467.301,.
2005/01/22,01:00:06,7960.050,3600.025,59470.301,.
2005/01/22,01:00:11,7964.150,3593.375,59472.074,.
2005/01/22,01:00:16,7967.250,3585.650,59472.648,.
2005/01/22,01:00:21,7969.125,3576.450,59472.648,.
2005/01/22,01:00:26,7968.150,3566.775,59472.324,.
2005/01/22,01:00:31,7965.225,3559.225,59471.500,.
2005/01/22,01:00:36,7961.075,3554.450,59469.227,.
2005/01/22,01:00:41,7954.250,3551.450,59466.148,.
2005/01/22,01:00:46,7941.350,3545.700,59463.500,.
2005/01/22,01:00:51,7924.275,3539.500,59464.051,.
2005/01/22,01:00:56,7915.425,3536.475,59466.676,.
2005/01/22,01:01:01,7914.950,3536.075,59468.023,.
2005/01/22,01:01:06,7916.650,3533.200,59467.773,.
2005/01/22,01:01:11,7923.175,3528.550,59467.898,.
2005/01/22,01:01:16,7930.250,3524.875,59466.926,.
2005/01/22,01:01:21,7926.875,3522.325,59465.000,.
2005/01/22,01:01:26,7915.525,3521.750,59465.602,.
2005/01/22,01:01:31,7908.700,3526.700,59468.625,.
2005/01/22,01:01:36,7906.550,3534.725,59470.426,.
2005/01/22,01:01:41,7904.950,3538.475,59470.250,.
2005/01/22,01:01:46,7901.100,3538.200,59470.398,.
2005/01/22,01:01:51,7898.675,3538.750,59471.477,.
2005/01/22,01:01:56,7900.275,3541.600,59472.324,.
2005/01/22,01:02:01,7904.275,3545.300,59472.102,.
2005/01/22,01:02:06,7906.150,3549.300,59470.648,.
2005/01/22,01:02:11,7905.525,3553.325,59469.352,.
2005/01/22,01:02:16,7907.550,3560.250,59468.648,.
2005/01/22,01:02:21,7913.975,3567.825,59467.523,.
2005/01/22,01:02:26,7918.700,3575.200,59465.625,.
2005/01/22,01:02:31,7921.225,3579.650,59463.602,.
2005/01/22,01:02:36,7922.975,3580.350,59462.727,.
2005/01/22,01:02:41,7929.325,3580.875,59463.273,.
2005/01/22,01:02:46,7941.225,3578.000,59464.250,.
2005/01/22,01:02:51,7951.775,3571.350,59465.676,.
2005/01/22,01:02:56,7959.550,3566.900,59467.000,.
2005/01/22,01:03:01,7967.750,3559.675,59467.523,.
2005/01/22,01:03:06,7972.750,3551.075,59467.699,.
2005/01/22,01:03:11,7974.975,3545.325,59466.824,.
2005/01/22,01:03:16,7976.425,3538.675,59465.773,.
2005/01/22,01:03:21,7978.050,3532.850,59465.352,.
2005/01/22,01:03:26,7979.400,3532.675,59464.852,.
2005/01/22,01:03:31,7981.950,3533.725,59464.051,.
2005/01/22,01:03:36,7982.500,3534.925,59463.676,.
2005/01/22,01:03:41,7984.050,3538.600,59464.102,.
2005/01/22,01:03:46,7985.975,3540.525,59463.324,.
2005/01/22,01:03:51,7984.575,3538.900,59461.551,.
2005/01/22,01:03:56,7978.350,3535.600,59460.023,.
2005/01/22,01:04:01,7970.175,3533.675,59458.125,.
2005/01/22,01:04:06,7958.175,3530.200,59455.676,.
2005/01/22,01:04:11,7945.525,3525.475,59455.477,.
2005/01/22,01:04:16,7939.175,3524.450,59457.523,.
2005/01/22,01:04:21,7941.675,3525.625,59458.477,.
2005/01/22,01:04:26,7944.900,3523.750,59458.250,.
2005/01/22,01:04:31,7947.500,3521.325,59458.426,.
2005/01/22,01:04:36,7948.825,3519.700,59458.750,.
2005/01/22,01:04:41,7949.425,3517.575,59459.398,.
2005/01/22,01:04:46,7950.625,3516.075,59459.949,.
2005/01/22,01:04:51,7952.150,3516.375,59459.551,.
2005/01/22,01:04:56,7951.900,3518.025,59458.000,.
2005/01/22,01:05:01,7949.675,3518.950,59456.852,.
2005/01/22,01:05:06,7946.450,3519.250,59456.352,.
2005/01/22,01:05:11,7943.375,3520.025,59457.352,.
2005/01/22,01:05:16,7942.625,3521.900,59459.102,.
2005/01/22,01:05:21,7944.075,3525.675,59459.977,.
2005/01/22,01:05:26,7945.450,3528.900,59460.727,.
2005/01/22,01:05:31,7947.325,3532.650,59461.648,.
2005/01/22,01:05:36,7950.500,3537.125,59462.250,.
2005/01/22,01:05:41,7953.900,3541.825,59462.398,.
2005/01/22,01:05:46,7956.650,3546.400,59462.824,.
2005/01/22,01:05:51,7959.800,3551.475,59463.199,.
2005/01/22,01:05:56,7962.275,3555.750,59463.676,.
2005/01/22,01:06:01,7965.800,3560.100,59464.324,.
2005/01/22,01:06:06,7970.375,3565.325,59464.324,.
2005/01/22,01:06:11,7975.450,3569.200,59464.477,.
2005/01/22,01:06:16,7980.850,3571.975,59464.898,.
2005/01/22,01:06:21,7987.175,3574.800,59465.051,.
2005/01/22,01:06:26,7993.600,3578.050,59464.898,.
2005/01/22,01:06:31,7999.125,3581.450,59464.375,.
2005/01/22,01:06:36,8003.300,3584.600,59463.250,.
2005/01/22,01:06:41,8006.000,3587.800,59462.023,.
2005/01/22,01:06:46,8007.775,3591.850,59460.648,.
2005/01/22,01:06:51,8009.625,3596.375,59458.375,.
2005/01/22,01:06:56,8010.675,3599.450,59455.949,.
2005/01/22,01:07:01,8011.925,3603.025,59453.227,.
2005/01/22,01:07:06,8013.050,3605.950,59449.574,.
2005/01/22,01:07:11,8012.975,3608.025,59445.625,.
2005/01/22,01:07:16,8011.700,3609.900,59441.648,.
2005/01/22,01:07:21,8010.650,3610.300,59438.352,.
2005/01/22,01:07:26,8011.475,3610.125,59435.824,.
2005/01/22,01:07:31,8014.750,3609.600,59433.176,.
2005/01/22,01:07:36,8017.750,3609.525,59430.273,.
2005/01/22,01:07:41,8018.375,3609.750,59427.699,.
2005/01/22,01:07:46,8018.425,3610.375,59425.727,.
2005/01/22,01:07:51,8020.700,3612.075,59423.977,.
2005/01/22,01:07:56,8023.525,3614.375,59421.750,.
2005/01/22,01:08:01,8024.350,3616.475,59419.051,.
2005/01/22,01:08:06,8023.575,3616.475,59417.227,.
2005/01/22,01:08:11,8023.375,3617.250,59416.250,.
2005/01/22,01:08:16,8023.575,3619.925,59414.676,.
2005/01/22,01:08:21,8021.525,3622.050,59412.676,.
2005/01/22,01:08:26,8019.100,3623.600,59411.352,.
2005/01/22,01:08:31,8018.575,3626.275,59410.727,.
2005/01/22,01:08:36,8019.975,3629.525,59410.824,.
2005/01/22,01:08:41,8020.425,3632.475,59411.301,.
2005/01/22,01:08:46,8019.525,3635.075,59412.074,.
2005/01/22,01:08:51,8019.425,3635.625,59413.676,.
2005/01/22,01:08:56,8020.600,3634.575,59416.102,.
2005/01/22,01:09:01,8022.975,3633.800,59418.977,.
2005/01/22,01:09:06,8026.350,3634.750,59421.676,.
2005/01/22,01:09:11,8028.925,3635.550,59423.926,.
2005/01/22,01:09:16,8029.175,3635.550,59426.273,.
2005/01/22,01:09:21,8028.600,3636.200,59428.477,.
2005/01/22,01:09:26,8028.275,3637.200,59430.449,.
2005/01/22,01:09:31,8026.600,3637.750,59432.523,.
2005/01/22,01:09:36,8025.125,3638.300,59435.102,.
2005/01/22,01:09:41,8025.150,3639.800,59438.125,.
2005/01/22,01:09:46,8027.450,3642.325,59441.199,.
2005/01/22,01:09:51,8030.325,3646.875,59443.273,.
2005/01/22,01:09:56,8031.275,3649.900,59444.000,.
2005/01/22,01:10:01,8029.750,3648.200,59445.199,.
2005/01/22,01:10:06,8028.275,3645.425,59447.176,.
2005/01/22,01:10:11,8026.000,3643.900,59448.773,.
2005/01/22,01:10:16,8021.600,3641.925,59450.051,.
2005/01/22,01:10:21,8017.950,3637.875,59451.727,.
2005/01/22,01:10:26,8015.925,3634.975,59453.352,.
2005/01/22,01:10:31,8013.475,3633.525,59454.273,.
2005/01/22,01:10:36,8009.175,3631.800,59454.625,.
2005/01/22,01:10:41,8005.175,3630.025,59455.176,.
2005/01/22,01:10:46,8005.000,3628.650,59456.051,.
2005/01/22,01:10:51,8007.175,3628.150,59457.023,.
2005/01/22,01:10:56,8009.025,3629.375,59457.750,.
2005/01/22,01:11:01,8008.875,3630.225,59457.926,.
2005/01/22,01:11:06,8005.025,3629.875,59458.148,.
2005/01/22,01:11:11,7998.525,3630.425,59459.102,.
2005/01/22,01:11:16,7992.825,3632.150,59460.500,.
2005/01/22,01:11:21,7988.550,3634.850,59461.750,.
2005/01/22,01:11:26,7986.300,3637.950,59462.551,.
2005/01/22,01:11:31,7985.900,3640.425,59463.398,.
2005/01/22,01:11:36,7987.475,3642.425,59464.477,.
2005/01/22,01:11:41,7990.800,3644.100,59465.699,.
2005/01/22,01:11:46,7994.675,3645.000,59466.852,.
2005/01/22,01:11:51,7996.575,3643.950,59468.324,.
2005/01/22,01:11:56,7997.350,3643.250,59470.676,.
2005/01/22,01:12:01,7998.100,3644.500,59473.375,.
2005/01/22,01:12:06,7998.600,3646.475,59476.000,.
2005/01/22,01:12:11,7997.975,3648.725,59478.102,.
2005/01/22,01:12:16,7996.575,3648.375,59480.051,.
2005/01/22,01:12:21,7995.400,3646.175,59482.625,.
2005/01/22,01:12:26,7995.375,3645.950,59485.125,.
2005/01/22,01:12:31,7996.025,3644.850,59487.102,.
2005/01/22,01:12:36,7996.775,3642.400,59488.926,.
2005/01/22,01:12:41,7998.675,3640.350,59490.875,.
2005/01/22,01:12:46,8000.425,3638.225,59492.949,.
2005/01/22,01:12:51,8001.975,3635.675,59495.023,.
2005/01/22,01:12:56,8003.150,3633.125,59496.699,.
2005/01/22,01:13:01,8001.750,3629.875,59497.898,.
2005/01/22,01:13:06,7998.650,3626.950,59498.824,.
2005/01/22,01:13:11,7996.000,3625.875,59499.250,.
2005/01/22,01:13:16,7992.850,3622.950,59499.500,.
2005/01/22,01:13:21,7988.300,3619.075,59500.102,.
2005/01/22,01:13:26,7983.625,3616.200,59501.023,.
2005/01/22,01:13:31,7980.150,3613.500,59502.148,.
2005/01/22,01:13:36,7978.100,3610.875,59503.273,.
2005/01/22,01:13:41,7977.250,3609.075,59504.625,.
2005/01/22,01:13:46,7976.000,3608.325,59505.727,.
2005/01/22,01:13:51,7973.250,3606.825,59506.051,.
2005/01/22,01:13:56,7968.850,3604.075,59506.148,.
2005/01/22,01:14:01,7966.350,3602.150,59506.801,.
2005/01/22,01:14:06,7966.650,3601.700,59507.426,.
2005/01/22,01:14:11,7967.325,3600.400,59507.574,.
2005/01/22,01:14:16,7967.375,3598.225,59507.852,.
2005/01/22,01:14:21,7967.500,3595.950,59508.477,.
2005/01/22,01:14:26,7968.925,3595.050,59509.176,.
2005/01/22,01:14:31,7972.150,3595.100,59509.500,.
2005/01/22,01:14:36,7974.725,3595.800,59508.977,.
2005/01/22,01:14:41,7975.250,3596.350,59507.551,.
2005/01/22,01:14:46,7975.050,3596.475,59505.574,.
2005/01/22,01:14:51,7974.550,3596.600,59503.273,.
2005/01/22,01:14:56,7973.700,3596.550,59501.176,.
